Station ID,State,Network,Station Name,Latitude,Longitude,Elevation,HUC2 (2-digit),HUC2 Name,HUC4 (4-digit),HUC4 Name,HUC6 (6-digit),HUC6 Name,HUC8 (8-digit),HUC8 Name,HUC10 (10-digit),HUC10 Name,HUC12 (12-digit),HUC12 Name,Report Time Zone (Offset from GMT),Start Date,End Date
734,WA,SNOTEL,Sasse Ridge,47.38485,-121.06323,4340,17,Pacific Northwest Region,1703,Yakima,170300,Yakima,17030001,Upper Yakima,1703000101,Cle Elum River,1.70E+11,Upper Cle Elum River,-8,10/1/1983,1/1/2100
1231,WA,SNOTEL,Satus Pass,45.98797,-120.67734,3960,17,Pacific Northwest Region,1707,Middle Columbia,170701,Middle Columbia,17070106,Klickitat,1707010603,Little Klickitat River,1.71E+11,Headwaters Little Klickitat River,-8,8/23/2012,1/1/2100
735,ID,SNOTEL,Savage Pass,46.46633,-114.63333,6190,17,Pacific Northwest Region,1706,Lower Snake,170603,Clearwater,17060303,Lochsa,1706030302,Colt Killed Creek,1.71E+11,Lower Colt Killed Creek,-8,10/1/1982,1/1/2100
1068,WA,SNOTEL,Sawmill Ridge,47.15992,-121.42172,4640,17,Pacific Northwest Region,1711,Puget Sound,171100,Puget Sound,17110013,Duwamish,1711001301,Upper Green River,1.71E+11,Lester Creek-Green River,-8,7/27/2006,1/1/2100
1251,CO,SNOTEL,Sawtooth,40.13697,-105.58625,9620,10,Missouri Region,1019,South Platte,101900,South Platte,10190005,St. Vrain,1019000501,South Saint Vrain Creek,1.02E+11,Middle Saint Vrain Creek,-8,9/23/2014,1/1/2100
736,OR,SNOTEL,Schneider Meadows,45.00107,-117.16522,5400,17,Pacific Northwest Region,1705,Middle Snake,170502,Middle Snake-Powder,17050201,Brownlee Reservoir,1705020106,Pine Creek,1.71E+11,Clear Creek,-8,10/1/1980,1/1/2100
737,CO,SNOTEL,Schofield Pass,39.01522,-107.04877,10700,14,Upper Colorado Region,1401,Colorado Headwaters,140100,Colorado Headwaters,14010004,Roaring Fork,1401000407,Cyrstal River,1.40E+11,South Fork Crystal River,-8,10/1/1984,1/1/2100
915,ID,SNOTEL,Schwartz Lake,44.84618,-113.83732,8630,17,Pacific Northwest Region,1706,Lower Snake,170602,Salmon,17060204,Lemhi,1706020406,Hayden Creek,1.71E+11,Basin Creek,-8,9/26/1995,1/1/2100
738,ID,SNOTEL,Schweitzer Basin,48.37428,-116.63917,6090,17,Pacific Northwest Region,1701,Kootenai-Pend Oreille-Spokane,170102,Pend Oreille,17010215,Priest,1701021505,East River,1.70E+11,Middle Fork East River-East River,-8,10/1/1979,1/1/2100
739,CO,SNOTEL,Scotch Creek,37.64556,-108.00786,9100,14,Upper Colorado Region,1403,Upper Colorado-Dolores,140300,Upper Colorado-Dolores,14030002,Upper Dolores,1403000202,Headwaters Dolores River,1.40E+11,Scotch Creek-Dolores River,-8,10/1/1985,1/1/2100
740,ID,SNOTEL,Secesh Summit,45.18848,-115.97152,6540,17,Pacific Northwest Region,1705,Middle Snake,170501,Middle Snake-Boise,17050123,North Fork Payette,1705012301,North Fork Payette River-Payette Lake,1.71E+11,Headwaters North Fork Payette River,-8,10/1/1979,1/1/2100
741,ID,SNOTEL,Sedgwick Peak,42.52497,-111.95635,7850,17,Pacific Northwest Region,1704,Upper Snake,170402,Upper Snake,17040208,Portneuf,1704020802,Middle Portneuf River,1.70E+11,Dempsey Creek,-8,10/1/1988,1/1/2100
742,UT,SNOTEL,Seeley Creek,39.31042,-111.43297,9904,14,Upper Colorado Region,1406,Lower Green,140600,Lower Green,14060009,San Rafael,1406000902,Cottonwood Creek,1.41E+11,Seely Creek,-8,10/18/1978,1/1/2100
743,OR,SNOTEL,Seine Creek,45.52688,-123.29857,2060,17,Pacific Northwest Region,1709,Willamette,170900,Willamette,17090010,Tualatin,1709001002,Scoggins Creek-Tualatin River,1.71E+11,Sain Creek-Scoggins Creek,-8,10/1/1979,1/1/2100
744,NM,SNOTEL,Senorita Divide #2,36.00198,-106.83348,8600,13,Rio Grande Region,1302,Rio Grande-Elephant Butte,130202,Rio Grande-Elephant Butte,13020202,Jemez,1302020201,Rio Guadalupe,1.30E+11,Headwaters Rio de Las Vacas,-8,10/1/1979,1/1/2100
1043,WA,SNOTEL,Sentinel Butte,48.86133,-118.39843,4680,17,Pacific Northwest Region,1702,Upper Columbia,170200,Upper Columbia,17020002,Kettle,1702000217,Vulcan Mountain-Kettle River,1.70E+11,West Deer Creek,-8,8/27/2003,1/1/2100
745,OR,SNOTEL,Sevenmile Marsh,42.69825,-122.14165,5700,18,California Region,1801,Klamath-Northern California Coastal,180102,Klamath,18010203,Upper Klamath Lake,1801020301,Wood River,1.80E+11,Sevenmile Creek,-8,10/1/1979,1/1/2100
746,NV,SNOTEL,Seventysix Creek,41.73732,-115.47215,7350,17,Pacific Northwest Region,1705,Middle Snake,170501,Middle Snake-Boise,17050102,Bruneau,1705010201,Headwaters Bruneau River,1.71E+11,Annie Creek-Bruneau River,-8,10/1/1978,1/1/2100
747,ID,SNOTEL,Shanghi Summit,46.56603,-115.74216,4600,17,Pacific Northwest Region,1706,Lower Snake,170603,Clearwater,17060306,Clearwater,1706030604,Orofino Creek,1.71E+11,Quartz Creek,-8,10/1/1982,1/1/2100
1060,CO,SNOTEL,Sharkstooth,37.50357,-108.11373,10720,14,Upper Colorado Region,1403,Upper Colorado-Dolores,140300,Upper Colorado-Dolores,14030002,Upper Dolores,1403000202,Headwaters Dolores River,1.40E+11,Bear Creek,-8,10/1/2004,1/1/2100
748,WA,SNOTEL,Sheep Canyon,46.19325,-122.25393,3990,17,Pacific Northwest Region,1708,Lower Columbia,170800,Lower Columbia,17080005,Lower Cowlitz,1708000506,South Fork Toutle River,1.71E+11,Headwaters South Fork Toutle River,-8,10/1/1980,1/1/2100
749,ID,SNOTEL,Sheep Mtn.,43.2103,-111.68792,6650,17,Pacific Northwest Region,1704,Upper Snake,170402,Upper Snake,17040205,Willow,1704020503,Headwaters Willow Creek,1.70E+11,Horse Creek-Willow Creek,-8,10/1/1978,1/1/2100
750,NV,SNOTEL,Sheldon,41.90435,-119.44464,5865,17,Pacific Northwest Region,1712,Oregon Closed Basins,171200,Oregon Closed Basins,17120008,Guano,1712000801,Badger Creek-Rye Creek,1.71E+11,Catnip Creek,-8,10/1/1988,1/1/2100
751,WY,SNOTEL,Shell Creek,44.50012,-107.42947,9580,10,Missouri Region,1008,Big Horn,100800,Big Horn,10080010,Big Horn Lake,1008001001,Upper Shell Creek,1.01E+11,Willett Creek-Shell Creek,-8,10/1/1978,1/1/2100
752,ID,SNOTEL,Sherwin,46.95028,-116.33972,3200,17,Pacific Northwest Region,1701,Kootenai-Pend Oreille-Spokane,170103,Spokane,17010304,St. Joe,1701030407,Upper St Maries River,1.70E+11,West Fork St Maries River,-8,10/1/1979,1/1/2100
753,MT,SNOTEL,Short Creek,44.97572,-111.95215,7000,10,Missouri Region,1002,Missouri Headwaters,100200,Missouri Headwaters,10020003,Ruby,1002000301,Upper Ruby River,1.00E+11,Lazyman Creek-Ruby River,-8,10/1/1985,1/1/2100
754,MT,SNOTEL,Shower Falls,45.40125,-110.95758,8100,10,Missouri Region,1002,Missouri Headwaters,100200,Missouri Headwaters,10020008,Gallatin,1002000810,Hyalite Creek,1.00E+11,Upper Hyalite Creek,-8,10/1/1964,1/1/2100
1169,NM,SNOTEL,Shuree,36.78778,-105.23999,10100,13,Rio Grande Region,1302,Rio Grande-Elephant Butte,130201,Upper Rio Grande,13020101,Upper Rio Grande,1302010101,Costillo Creek,1.30E+11,Comanche Creek,-8,8/9/2010,1/1/2100
1034,NM,SNOTEL,Sierra Blanca,33.40472,-105.78722,10280,13,Rio Grande Region,1306,Upper Pecos,130600,Upper Pecos,13060008,Rio Hondo,1306000801,Rio Ruidoso,1.31E+11,Upper Rio Ruidoso,-8,9/30/2002,1/1/2100
755,NM,SNOTEL,Signal Peak,32.92401,-108.14538,8360,15,Lower Colorado Region,1504,Upper Gila,150400,Upper Gila,15040001,Upper Gila,1504000108,Sapillo Creek,1.50E+11,Lake Roberts-Sapillo Creek,-8,10/1/1978,1/1/2100
756,OR,SNOTEL,Silver Creek,42.95615,-121.18123,5740,17,Pacific Northwest Region,1712,Oregon Closed Basins,171200,Oregon Closed Basins,17120005,Summer Lake,1712000502,Silver Creek,1.71E+11,West Fork Silver Creek,-8,10/1/1979,1/1/2100
757,NM,SNOTEL,Silver Creek Divide,33.37106,-108.70618,9000,15,Lower Colorado Region,1504,Upper Gila,150400,Upper Gila,15040004,San Francisco,1504000406,Pueblo Creek-San Francisco River,1.50E+11,Mineral Creek,-8,10/1/1978,1/1/2100
1205,NV,SNOTEL,Silver Creek Nv,39.23305,-114.2429,8200,16,Great Basin Region,1602,Great Salt Lake,160203,Great Salt Lake,16020301,Hamlin-Snake Valleys,1602030108,Baker Creek,1.60E+11,Headwaters Silver Creek,-8,12/22/2011,1/1/2100
759,OR,SNOTEL,Silvies,42.75333,-118.68785,6990,17,Pacific Northwest Region,1712,Oregon Closed Basins,171200,Oregon Closed Basins,17120003,Donner und Blitzen,1712000302,Middle Donner und Blitzen River,1.71E+11,Mud Creek,-8,10/1/1978,1/1/2100
760,MT,SNOTEL,Skalkaho Summit,46.24212,-113.7725,7250,17,Pacific Northwest Region,1701,Kootenai-Pend Oreille-Spokane,170102,Pend Oreille,17010202,Flint-Rock,1701020210,West Fork Ross Creek,1.70E+11,Middle West Fork Ross Creek,-8,10/1/1966,1/1/2100
1257,WA,SNOTEL,Skate Creek,46.64336,-121.83044,3770,17,Pacific Northwest Region,1708,Lower Columbia,170800,Lower Columbia,17080004,Upper Cowlitz,1708000405,Oliver Creek-Cowlitz Creek,1.71E+11,Silver Creek,-8,10/15/2014,1/1/2100
912,WA,SNOTEL,Skookum Creek,47.68433,-121.61007,3310,17,Pacific Northwest Region,1711,Puget Sound,171100,Puget Sound,17110010,Snoqualmie,1711001005,Tolt River,1.71E+11,Upper South Fork Tolt River,-8,8/28/1995,1/1/2100
783,MT,SNOTEL,Sleeping Woman,47.17902,-114.33368,6150,17,Pacific Northwest Region,1701,Kootenai-Pend Oreille-Spokane,170102,Pend Oreille,17010212,Lower Flathead,1701021207,Jocko River,1.70E+11,East Fork Valley Creek,-8,10/1/1988,1/1/2100
761,ID,SNOTEL,Slug Creek Divide,42.56248,-111.29797,7225,17,Pacific Northwest Region,1704,Upper Snake,170402,Upper Snake,17040207,Blackfoot,1704020702,Upper Blackfoot River,1.70E+11,Headwaters Slug Creek,-8,10/1/1978,1/1/2100
762,CO,SNOTEL,Slumgullion,37.9908,-107.20327,11560,14,Upper Colorado Region,1402,Gunnison,140200,Gunnison,14020002,Upper Gunnison,1402000205,Cebolla Creek,1.40E+11,Headwaters Cebolla Creek,-8,10/1/1979,1/1/2100
926,ID,SNOTEL,Smiley Mountain,43.72718,-113.83402,9520,17,Pacific Northwest Region,1704,Upper Snake,170402,Upper Snake,17040218,Big Lost,1704021801,Star Hope Creek,1.70E+11,Lower Star Hope Creek,-8,9/19/2001,1/1/2100
763,UT,SNOTEL,Smith Morehouse,40.78931,-111.09192,7631,16,Great Basin Region,1602,Great Salt Lake,160201,Weber,16020101,Upper Weber,1602010102,Headwaters Weber River,1.60E+11,Moffit Creek-Weber River,-8,10/1/1978,1/1/2100
1167,OR,SNOTEL,Smith Ridge,44.30325,-122.04053,3270,17,Pacific Northwest Region,1709,Willamette,170900,Willamette,17090004,Mckenzie,1709000402,Headwaters McKenzie River,1.71E+11,Smith River,-8,10/1/2011,1/1/2100
764,WY,SNOTEL,Snake River Station,44.13361,-110.66917,6920,17,Pacific Northwest Region,1704,Upper Snake,170401,Snake Headwaters,17040101,Snake Headwaters,1704010104,Pacific Creek,1.70E+11,Upper Pacific Creek,-8,10/1/1989,1/1/2100
765,WY,SNOTEL,Snider Basin,42.4949,-110.53203,8060,14,Upper Colorado Region,1404,Great Divide-Upper Green,140401,Upper Green,14040101,Upper Green,1404010109,Muddy Creek,1.40E+11,Upper South Piney Creek,-8,1/1/1961,1/1/2100
767,OR,SNOTEL,Snow Mountain,43.94885,-119.54013,6230,17,Pacific Northwest Region,1712,Oregon Closed Basins,171200,Oregon Closed Basins,17120002,Silvies,1712000205,Emigrant Creek,1.71E+11,Crowsfoot Creek-Emigrant Creek,-8,10/1/1978,1/1/2100
766,UT,SNOTEL,Snowbird,40.56914,-111.65852,9177,16,Great Basin Region,1602,Great Salt Lake,160202,Jordan,16020204,Jordan,1602020402,Big Cottonwood Creek-Jordan River,1.60E+11,Headwaters Little Cottonwood Canyon,-8,8/23/1989,1/1/2100
927,AZ,SNOTEL,Snowslide Canyon,35.3416,-111.65058,9730,15,Lower Colorado Region,1502,Little Colorado,150200,Little Colorado,15020016,Lower Little Colorado,1502001602,Deadman Wash,1.50E+11,Bear Jaw Canyon,-8,9/1/1997,1/1/2100
1208,NV,SNOTEL,Snowstorm Mtn,41.33981,-116.98044,7403,16,Great Basin Region,1604,Black Rock Desert-Humboldt,160401,Humboldt,16040109,Little Humboldt,1604010902,South Fork Little Humboldt River,1.60E+11,First Creek-South Fork Little Humboldt River,-8,12/23/2011,1/1/2100
1132,WY,SNOTEL,Soldier Park,44.34847,-107.0136,8720,10,Missouri Region,1009,Powder-Tongue,100902,Powder,10090206,Clear,1009020601,Upper Clear Creek,1.01E+11,North Clear Creek,-8,8/6/2010,1/1/2100
769,ID,SNOTEL,Soldier R.S.,43.48407,-114.82692,5740,17,Pacific Northwest Region,1704,Upper Snake,170402,Upper Snake,17040220,Camas,1704022003,Soldier Creek-Camas Creek,1.70E+11,Upper Soldier Creek,-8,10/1/1985,1/1/2100
770,ID,SNOTEL,Somsen Ranch,42.95275,-111.35933,6800,17,Pacific Northwest Region,1704,Upper Snake,170402,Upper Snake,17040207,Blackfoot,1704020701,Lanes Creek-Diamond Creek,1.70E+11,Upper Lanes Creek,-8,10/1/1978,1/1/2100
771,CA,SNOTEL,Sonora Pass,38.31021,-119.6003,8770,16,Great Basin Region,1605,Central Lahontan,160503,Walker,16050302,West Walker,1605030201,Upper West Walker River,1.61E+11,Leavitt Creek-West Walker River,-8,10/1/1978,1/1/2100
985,WA,SNOTEL,Sourdough Gulch,46.23718,-117.39438,4000,17,Pacific Northwest Region,1706,Lower Snake,170601,Lower Snake,17060103,Lower Snake-Asotin,1706010302,George Creek-Asotin Creek,1.71E+11,Lick Creek,-8,7/1/2000,1/1/2100
772,WY,SNOTEL,South Brush Creek,41.32943,-106.50248,8440,10,Missouri Region,1018,North Platte,101800,North Platte,10180002,Upper North Platte,1018000203,Big Creek,1.02E+11,Henry Creek-Big Creek,-8,2/1/1976,1/1/2100
773,CO,SNOTEL,South Colony,37.96811,-105.53787,10800,11,Arkansas-White-Red Region,1102,Upper Arkansas,110200,Upper Arkansas,11020001,Arkansas Headwaters,1102000112,Headwaters Grape Creek,1.10E+11,Colony Creek-Grape Creek,-8,10/1/1990,1/1/2100
925,OR,SNOTEL,South Fork Bull Run,45.44575,-122.03125,2690,17,Pacific Northwest Region,1708,Lower Columbia,170800,Lower Columbia,17080001,Lower Columbia-Sandy,1708000105,Bull Run River,1.71E+11,South Fork Bull Run River,-8,9/18/1997,1/1/2100
774,ID,SNOTEL,South Mtn.,42.76478,-116.90037,6500,17,Pacific Northwest Region,1705,Middle Snake,170501,Middle Snake-Boise,17050108,Jordan,1705010802,Big Boulder Creek,1.71E+11,Deer Creek-Big Boulder Creek,-8,10/1/1978,1/1/2100
775,WY,SNOTEL,South Pass,42.57317,-108.84325,9040,10,Missouri Region,1008,Big Horn,100800,Big Horn,10080003,Popo Agie,1008000301,Little Popo Agie River,1.01E+11,Headwaters Little Popo Agie River,-8,10/1/1984,1/1/2100
776,WA,SNOTEL,Spencer Meadow,46.1795,-121.92661,3400,17,Pacific Northwest Region,1708,Lower Columbia,170800,Lower Columbia,17080002,Lewis,1708000201,Headwaters Lewis River,1.71E+11,Cussed Hollow-Lewis River,-8,10/1/1980,1/1/2100
777,WA,SNOTEL,Spirit Lake,46.26113,-122.1772,3520,17,Pacific Northwest Region,1708,Lower Columbia,170800,Lower Columbia,17080005,Lower Cowlitz,1708000505,North Fork Toutle River,1.71E+11,Headwaters North Fork Toutle River,-8,10/1/1983,1/1/2100
1117,UT,SNOTEL,Spirit Lk,40.83868,-110.00527,10235,14,Upper Colorado Region,1404,Great Divide-Upper Green,140401,Upper Green,14040106,Upper Green-Flaming Gorge Reservoir,1404010605,Lower Flaming Gorge Reservoir,1.40E+11,Horseshoe Canyon-Green River,-8,10/1/2009,1/1/2100
778,CA,SNOTEL,Spratt Creek,38.66627,-119.81741,6063,16,Great Basin Region,1605,Central Lahontan,160502,Carson,16050201,Upper Carson,1605020101,Upper East Fork Carson River,1.61E+11,Hot Springs Creek,-8,10/1/1983,1/1/2100
779,WY,SNOTEL,Spring Creek Divide,42.52516,-110.66148,9000,14,Upper Colorado Region,1404,Great Divide-Upper Green,140401,Upper Green,14040101,Upper Green,1404010110,Birch Creek-Green River,1.40E+11,Spring Creek-Green River,-8,10/1/1978,1/1/2100
984,WA,SNOTEL,Spruce Springs,46.18287,-117.54155,5700,17,Pacific Northwest Region,1706,Lower Snake,170601,Lower Snake,17060103,Lower Snake-Asotin,1706010302,George Creek-Asotin Creek,1.71E+11,North Fork Asotin Creek,-8,7/1/2000,1/1/2100
780,CO,SNOTEL,Spud Mountain,37.69866,-107.77715,10660,14,Upper Colorado Region,1408,San Juan,140801,Upper San Juan,14080104,Animas,1408010402,Cascade Creek,1.41E+11,Lime Creek,-8,10/1/1985,1/1/2100
781,MT,SNOTEL,Spur Park,46.77962,-110.62165,8100,10,Missouri Region,1004,Missouri-Musselshell,100401,Fort Peck Lake,10040103,Judith,1004010303,Middle Fork Judith River,1.00E+11,Cleveland Creek,-8,10/1/1966,1/1/2100
782,ID,SNOTEL,Squaw Flat,44.77091,-116.24805,6240,17,Pacific Northwest Region,1705,Middle Snake,170501,Middle Snake-Boise,17050124,Weiser,1705012404,Middle Fork Weiser River,1.71E+11,Granite Creek-Middle Fork Weiser River,-8,10/1/1979,1/1/2100
784,CA,SNOTEL,Squaw Valley G.C.,39.18986,-120.26576,8013,16,Great Basin Region,1605,Central Lahontan,160501,Truckee,16050102,Truckee,1605010202,Prosser Creek-Truckee River,1.61E+11,Squaw Creek-Truckee River,-8,10/1/1979,1/1/2100
786,WY,SNOTEL,St. Lawrence Alt,43.03313,-109.17025,8620,10,Missouri Region,1008,Big Horn,100800,Big Horn,10080002,Little Wind,1008000201,Upper Little Wind River,1.01E+11,Middle North Fork Little Wind River,-8,10/1/1983,1/1/2100
1203,NV,SNOTEL,Stag Mountain,41.408,-115.4464,7640,17,Pacific Northwest Region,1705,Middle Snake,170501,Middle Snake-Boise,17050102,Bruneau,1705010201,Headwaters Bruneau River,1.71E+11,Stag Creek,-8,12/23/2011,1/1/2100
787,MT,SNOTEL,Stahl Peak,48.90902,-114.86298,6030,17,Pacific Northwest Region,1701,Kootenai-Pend Oreille-Spokane,170101,Kootenai,17010101,Middle Kootenai,1701010108,Libby Creek,1.70E+11,Upper Grave Creek,-8,10/1/1968,1/1/2100
788,WA,SNOTEL,Stampede Pass,47.27427,-121.34162,3850,17,Pacific Northwest Region,1711,Puget Sound,171100,Puget Sound,17110013,Duwamish,1711001301,Upper Green River,1.71E+11,Sunday Creek,-8,10/1/1979,1/1/2100
789,OR,SNOTEL,Starr Ridge,44.26423,-119.02162,5250,17,Pacific Northwest Region,1712,Oregon Closed Basins,171200,Oregon Closed Basins,17120002,Silvies,1712000201,Headwaters Silvies River,1.71E+11,Starr Creek-Silvies River,-8,10/1/1979,1/1/2100
1258,CA,SNOTEL,State Line,41.98609,-120.71574,5680,18,California Region,1801,Klamath-Northern California Coastal,180102,Klamath,18010204,Lost,1801020402,North Fork Willow Creek-Willow Creek,1.80E+11,Weed Valley-North Fork Willow Creek,-8,6/17/2014,1/1/2100
790,UT,SNOTEL,Steel Creek Park,40.90862,-110.50462,10158,14,Upper Colorado Region,1404,Great Divide-Upper Green,140401,Upper Green,14040107,Blacks Fork,1404010702,Smiths Fork,1.40E+11,West Fork Smiths Fork,-8,10/1/1978,1/1/2100
791,WA,SNOTEL,Stevens Pass,47.74607,-121.09288,3950,17,Pacific Northwest Region,1711,Puget Sound,171100,Puget Sound,17110009,Skykomish,1711000901,Tye River,1.71E+11,Upper Tye River,-8,10/1/1979,1/1/2100
792,ID,SNOTEL,Stickney Mill,43.86117,-114.20902,7430,17,Pacific Northwest Region,1704,Upper Snake,170402,Upper Snake,17040218,Big Lost,1704021803,North Fork Big Lost River,1.70E+11,Summit Creek,-8,10/1/1979,1/1/2100
793,CO,SNOTEL,Stillwater Creek,40.22543,-105.91977,8720,14,Upper Colorado Region,1401,Colorado Headwaters,140100,Colorado Headwaters,14010001,Colorado Headwaters,1401000103,Headwaters Colorado River,1.40E+11,Stillwater Creek,-8,10/1/1985,1/1/2100
794,OR,SNOTEL,Strawberry,42.12587,-120.8361,5770,18,California Region,1801,Klamath-Northern California Coastal,180102,Klamath,18010204,Lost,1801020405,Gerber Reservoir-Miller Creek,1.80E+11,Barnes Valley Creek,-8,10/1/1979,1/1/2100
795,UT,SNOTEL,Strawberry Divide,40.16483,-111.20665,8123,14,Upper Colorado Region,1406,Lower Green,140600,Lower Green,14060004,Strawberry,1406000401,Upper Strawberry River,1.41E+11,Mud Creek,-8,10/1/1978,1/1/2100
1009,MT,SNOTEL,Stringer Creek,46.9269,-110.90198,6550,10,Missouri Region,1003,Missouri-Marias,100301,Upper Missouri,10030103,Smith,1003010308,Tenderfoot Creek,1.00E+11,Upper Tenderfoot Creek,-8,10/1/1992,1/1/2100
901,MT,SNOTEL,Stuart Mountain,46.99523,-113.92664,7400,17,Pacific Northwest Region,1701,Kootenai-Pend Oreille-Spokane,170102,Pend Oreille,17010204,Middle Clark Fork,1701020401,Clark Fork River-Rattlesnake Creek,1.70E+11,Lower Rattlesnake Creek,-8,7/26/1994,1/1/2100
797,CO,SNOTEL,Stump Lakes,37.47621,-107.63295,11200,14,Upper Colorado Region,1408,San Juan,140801,Upper San Juan,14080104,Animas,1408010407,Headwaters Florida River,1.41E+11,Virginia Gulch-Florida River,-8,10/1/1985,1/1/2100
798,WY,SNOTEL,Sucker Creek,44.7225,-107.40033,8880,10,Missouri Region,1009,Powder-Tongue,100901,Tongue,10090101,Upper Tongue,1009010102,Goose Creek,1.01E+11,West Fork Big Goose Creek,-8,10/1/1978,1/1/2100
800,OR,SNOTEL,Summer Rim,42.6957,-120.80158,7080,18,California Region,1801,Klamath-Northern California Coastal,180102,Klamath,18010202,Sprague,1801020201,Upper Sycan River,1.80E+11,Headwaters Sycan River,-8,10/1/1978,1/1/2100
801,OR,SNOTEL,Summit Lake,43.44907,-122.13808,5610,17,Pacific Northwest Region,1707,Middle Columbia,170703,Deschutes,17070302,Little Deschutes,1707030202,Crescent Creek,1.71E+11,Summit Lake,-8,10/1/1978,1/1/2100
1194,NV,SNOTEL,Summit Lk,41.48953,-118.99663,7615,16,Great Basin Region,1604,Black Rock Desert-Humboldt,160402,Black Rock Desert,16040202,Lower Quinn,1604020213,Mud Meadow Creek-Frontal Black Rock Desert,1.60E+11,Summit Lake,-8,10/1/2011,1/1/2100
1052,CA,SNOTEL,Summit Meadow,38.39747,-119.53522,9313,16,Great Basin Region,1605,Central Lahontan,160503,Walker,16050302,West Walker,1605030202,Middle West Walker River,1.61E+11,Mill Creek,-8,10/1/2003,1/1/2100
802,CO,SNOTEL,Summit Ranch,39.71796,-106.15802,9400,14,Upper Colorado Region,1401,Colorado Headwaters,140100,Colorado Headwaters,14010002,Blue,1401000205,Middle Blue River,1.40E+11,Rock Creek-Blue River,-8,10/1/1979,1/1/2100
1078,OR,SNOTEL,Sun Pass,42.78637,-121.97715,5400,18,California Region,1801,Klamath-Northern California Coastal,180102,Klamath,18010201,Williamson,1801020106,Hog Creek-Williamson River,1.80E+11,Egan Spring-Williamson River,-8,6/27/2006,1/1/2100
1249,UT,SNOTEL,Sunflower Flat,38.048,-111.33981,10018,14,Upper Colorado Region,1407,Upper Colorado-Dirty Devil,140700,Upper Colorado-Dirty Devil,14070003,Fremont,1407000304,Sandy Creek-Fremont River,1.41E+11,Oak Creek,-8,10/23/2013,1/1/2100
803,ID,SNOTEL,Sunset,47.55545,-115.82422,5540,17,Pacific Northwest Region,1701,Kootenai-Pend Oreille-Spokane,170103,Spokane,17010302,South Fork Coeur d'Alene,1701030201,Upper South Fork Coeur d'Alene River,1.70E+11,Canyon Creek-Upper South Fork Coeur d'Alene River,-8,10/1/1978,1/1/2100
804,WA,SNOTEL,Surprise Lakes,46.09497,-121.76345,4290,17,Pacific Northwest Region,1708,Lower Columbia,170800,Lower Columbia,17080002,Lewis,1708000201,Headwaters Lewis River,1.71E+11,Big Creek,-8,10/1/1978,1/1/2100
1248,UT,SNOTEL,Suu Ranch,37.59711,-112.92949,8050,16,Great Basin Region,1603,Escalante Desert-Sevier Lake,160300,Escalante Desert-Sevier Lake,16030006,Escalante Desert,1603000603,Jack Rabbit Wash-Rush Lake,1.60E+11,Crow Creek-Coal Creek,-8,10/1/2013,1/1/2100
975,WA,SNOTEL,Swamp Creek,48.57142,-120.78267,3930,17,Pacific Northwest Region,1711,Puget Sound,171100,Puget Sound,17110005,Upper Skagit,1711000505,Diobsud Creek-Skagit River,1.71E+11,Upper Granite Creek,-8,10/1/1999,1/1/2100
1077,OR,SNOTEL,Swan Lake Mtn,42.41323,-121.68002,6830,18,California Region,1801,Klamath-Northern California Coastal,180102,Klamath,18010204,Lost,1801020408,Swan Lake Valley,1.80E+11,Grizzly Butte,-8,10/1/2006,1/1/2100
805,ID,SNOTEL,Swede Peak,43.626,-113.96887,7640,17,Pacific Northwest Region,1704,Upper Snake,170402,Upper Snake,17040221,Little Wood,1704022103,Muldoon Creek,1.70E+11,Upper Muldoon Creek,-8,10/1/1978,1/1/2100
1012,WA,SNOTEL,Swift Creek,46.1638,-122.18402,4440,17,Pacific Northwest Region,1708,Lower Columbia,170800,Lower Columbia,17080002,Lewis,1708000203,Upper Lewis River,1.71E+11,Swift Creek,-8,10/1/2001,1/1/2100
806,WY,SNOTEL,Sylvan Lake,44.47764,-110.15651,8420,10,Missouri Region,1007,Upper Yellowstone,100700,Upper Yellowstone,10070001,Yellowstone Headwaters,1007000104,Yellowstone Lake,1.01E+11,Chipmunk Creek,-8,10/1/1978,1/1/2100
807,WY,SNOTEL,Sylvan Road,44.47825,-110.03808,7120,10,Missouri Region,1008,Big Horn,100800,Big Horn,10080012,North Fork Shoshone,1008001201,Upper North Fork Shoshone River,1.01E+11,Crow Creek,-8,10/1/1986,1/1/2100
809,CA,SNOTEL,Tahoe City Cross,39.17162,-120.15362,6797,16,Great Basin Region,1605,Central Lahontan,160501,Truckee,16050101,Lake Tahoe,1605010101,Third Creek-Frontal Lake Tahoe,1.61E+11,Burton Creek-Frontal Lake Tahoe,-8,10/1/1980,1/1/2100
1247,UT,SNOTEL,Takka Wiiya,39.74104,-113.98262,9122,16,Great Basin Region,1602,Great Salt Lake,160203,Great Salt Lake,16020306,Southern Great Salt Lake Desert,1602030608,West Deep Creek-East Deep Creek,1.60E+11,Fifteenmile Creek,-8,10/1/2013,1/1/2100
1168,NM,SNOTEL,Taos Powderhorn,36.58203,-105.45611,11057,13,Rio Grande Region,1302,Rio Grande-Elephant Butte,130201,Upper Rio Grande,13020101,Upper Rio Grande,1302010107,Rio Pueblo de Taos-Rio Grande,1.30E+11,Headwaters Arroyo Hondo,-8,8/9/2010,1/1/2100
